Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,cell type,genotype,treatment,geo_loc_name,collection_date
SRR22462581,39910169,3991016900,100,1124,SRX18428886,GSM6766803,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910741,SAMN31942949,simple,9606,Homo sapiens,GSM6766803,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, 4SU treated, rep1",HAP1,HAP1,near-haploid derivative of KBM-7,WT,5 uM 4SU,missing,missing
SRR22462580,49419441,4941944100,100,1355,SRX18428887,GSM6766804,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910742,SAMN31942948,simple,9606,Homo sapiens,GSM6766804,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, 4SU treated, rep2",HAP1,HAP1,near-haploid derivative of KBM-7,WT,5 uM 4SU,missing,missing
SRR22462579,52474177,5247417700,100,1449,SRX18428888,GSM6766805,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910743,SAMN31942947,simple,9606,Homo sapiens,GSM6766805,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, 4SU treated, rep3",HAP1,HAP1,near-haploid derivative of KBM-7,WT,5 uM 4SU,missing,missing
SRR22462578,64845110,6484511000,100,1792,SRX18428889,GSM6766806,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910744,SAMN31942946,simple,9606,Homo sapiens,GSM6766806,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, 4SU and UV treated, rep1",HAP1,HAP1,near-haploid derivative of KBM-7,WT,5 uM 4SU and 6 kJ/m2 UVA,missing,missing
SRR22462576,30129632,3012963200,100,858,SRX18428890,GSM6766807,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910745,SAMN31942945,simple,9606,Homo sapiens,GSM6766807,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, 4SU and UV treated, rep2",HAP1,HAP1,near-haploid derivative of KBM-7,WT,5 uM 4SU and 6 kJ/m2 UVA,missing,missing
SRR22462575,53664784,5366478400,100,1486,SRX18428891,GSM6766808,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910746,SAMN31942944,simple,9606,Homo sapiens,GSM6766808,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, 4SU and UV treated, rep3",HAP1,HAP1,near-haploid derivative of KBM-7,WT,5 uM 4SU and 6 kJ/m2 UVA,missing,missing
SRR22462574,45927877,4592787700,100,1256,SRX18428892,GSM6766809,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910747,SAMN31942943,simple,9606,Homo sapiens,GSM6766809,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, untreated, rep1",HAP1,HAP1,near-haploid derivative of KBM-7,WT,none,missing,missing
SRR22462577,55611894,5561189400,100,1519,SRX18428893,GSM6766810,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910748,SAMN31942942,simple,9606,Homo sapiens,GSM6766810,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, untreated, rep2",HAP1,HAP1,near-haploid derivative of KBM-7,WT,none,missing,missing
SRR22462573,61032353,6103235300,100,1666,SRX18428894,GSM6766811,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910749,SAMN31942941,simple,9606,Homo sapiens,GSM6766811,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, untreated, rep3",HAP1,HAP1,near-haploid derivative of KBM-7,WT,none,missing,missing
SRR22462572,47214512,4721451200,100,1312,SRX18428895,GSM6766812,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP410590,PRJNA906951,1,"",SRS15910750,SAMN31942940,simple,9606,Homo sapiens,GSM6766812,"Molecular Biology and Genetics, Johns Hopkins University School of Medicine",SRA1549764,11,2023,Makar,HAP1,"HAP1 cells, UV treated, rep1",HAP1,HAP1,near-haploid derivative of KBM-7,WT,6 kJ/m2 UVA,missing,missing
